Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),1_ZONE1:Zone Air Temperature [C](Hourly),0_ZONE1:Zone Air Temperature [C](Hourly),0_ZONE2:Zone Air Temperature [C](Hourly),VRF_1_ZONE1 VRF HEAT PUMP:VRF Heat Pump COP [](Hourly),VRF_1_ZONE1 VRF HEAT PUMP:VRF Heat Pump Part Load Ratio [](Hourly),VRF_0_ZONE1 VRF HEAT PUMP:VRF Heat Pump COP [](Hourly),VRF_0_ZONE1 VRF HEAT PUMP:VRF Heat Pump Part Load Ratio [](Hourly),VRF_0_ZONE2 VRF HEAT PUMP:VRF Heat Pump COP [](Hourly),VRF_0_ZONE2 VRF HEAT PUMP:VRF Heat Pump Part Load Ratio [](Hourly) 
 01/06  22:00:00,4.533333333333333,22.003944265830979,22.002527728282037,22.00213216893792,1.5958726390583269,0.36872895208269598,1.3931178900400963,0.28193024244647599,1.5378309732560925,0.3479944149033823 
 01/06  23:00:00,3.6166666666666669,11.713881001821998,14.60788075440702,14.457696961595078,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  24:00:00,2.6750000000000004,8.273474353863142,10.360149335060387,10.42667853711733,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  01:00:00,1.7750000000000002,6.01499766074442,8.63414372202466,8.600995145667954,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  02:00:00,0.875,4.291394897335684,8.028853437524355,7.756277742520481,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  03:00:00,0.09166666666666668,2.8744668636235848,7.615389616160708,7.1704686768564989,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  04:00:00,-0.6083333333333333,1.7592308600387726,7.241031158373755,6.70131173775511,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  05:00:00,-1.1916666666666667,0.7523232710324099,6.857462941481274,6.241006401147235,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  06:00:00,-1.633333333333333,-0.12302847464903333,6.520054184517285,5.848926810968152,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  07:00:00,-1.9749999999999999,18.7638123170037,20.855522016043783,19.990304375998436,1.929043903563849,0.9260014221920452,1.7961821841856283,0.6988103111499844,1.8882143551336495,0.9067898832909723 
 01/07  08:00:00,-2.1583333333333338,21.884358073414007,22.000764121392057,22.000572165455425,1.8525349836529046,0.8849927025183839,1.549825014470305,0.45719824368745329,1.6827927644943966,0.6058763233469389 
 01/07  09:00:00,-2.025,22.00015143284054,22.00083836733768,22.000666873745968,1.724195874437875,0.6243559877973363,1.3639458984029667,0.3469056783688553,1.5278177749740083,0.45796615624945266 
 01/07  10:00:00,-1.4333333333333336,22.00279200673012,22.00100496206844,22.000768297771918,1.6191971350993669,0.49680695150687367,1.2442821856626994,0.2862130946837068,1.4140602481227965,0.3743969862529311 
 01/07  11:00:00,-0.4583333333333333,22.003830272921865,22.001085944034285,22.000756017381879,1.483793380887686,0.38213892788035866,1.1603687460772044,0.25,1.2091648653660634,0.26876807045277459 
 01/07  12:00:00,0.7000000000000001,22.00472989690462,22.001211691624616,22.000714159690259,1.3615831344265604,0.3038305917385841,1.17361271548661,0.25,1.1465443191937473,0.25 
 01/07  13:00:00,1.8416666666666668,22.005626457932129,22.001478034486273,22.000736656095616,1.3499020147741663,0.28300640021163417,1.2118549297903536,0.25,1.1501017804118326,0.25 
 01/07  14:00:00,2.766666666666667,22.00524569673814,22.001424864117039,22.000719853709638,1.2444745449139765,0.25,1.2024828694728245,0.25,1.1378986195035506,0.25 
 01/07  15:00:00,3.216666666666667,22.006015200436168,22.00171453522175,22.00103593776323,1.2391934174830273,0.25,1.212200396346327,0.25,1.1697871876368922,0.25 
 01/07  16:00:00,3.3000000000000004,22.006500498798095,22.00215164792793,22.00156786023454,1.2557342177669642,0.25008800239479286,1.2327167348742388,0.25,1.2240078582274315,0.25 
 01/07  17:00:00,3.183333333333333,22.007497347013964,22.002621704447024,22.002153106500076,1.3577109148102083,0.28082853610366445,1.2554280635542135,0.25,1.3391838262243805,0.27820235785201738 
 01/07  18:00:00,2.9250000000000004,22.00884093203648,22.003214763156448,22.002652384664527,1.5764037508695932,0.3721861296552185,1.3540761115852809,0.27692029098652556,1.5157428114828858,0.34979900644085645 
 01/07  19:00:00,2.625,22.007864929999447,22.003226623219633,22.002635379555213,1.6505231888669585,0.4122027146132416,1.4100624411800594,0.29826227129722246,1.5667444500075292,0.3757112205031872 
 01/07  20:00:00,2.2083333333333337,22.006348268278683,22.003045706604046,22.002478494985558,1.6837636784864623,0.4348777028521149,1.4322285439535938,0.3088973051418859,1.5881308298013686,0.3897963775193798 
 01/07  21:00:00,1.7083333333333333,22.005137824203165,22.002874058306025,22.00233046208575,1.716301999849844,0.4595985875233925,1.4563669200577485,0.32108097407683996,1.6110748826864053,0.40595406860902047 
 01/07  22:00:00,1.1500000000000002,22.004130263827006,22.00267397788277,22.00215624708285,1.7306976515188347,0.47451830992560536,1.4683133745449244,0.32902016218508908,1.62023081127809,0.4155824163225654 
 01/07  23:00:00,0.5499999999999999,10.440828359329473,14.16693789267009,13.874684698171843,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  24:00:00,0.008333333333333332,6.738538075527576,9.943846405718452,9.780992192769024,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  01:00:00,-0.5500000000000002,4.172893007462822,7.972249813114267,7.7237043902722208,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  02:00:00,-1.1500000000000002,2.3101189089713745,6.72815319089982,6.414724109581905,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  03:00:00,-1.75,0.880829475627603,5.929775741618137,5.551791357117302,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  04:00:00,-2.2333333333333336,-0.3034597352665347,5.447475963511011,4.985001774196121,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  05:00:00,-2.6333333333333335,-1.2538019294598664,5.1028832839307729,4.584057785193609,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  06:00:00,-2.975,-2.0300575247481364,4.802909842411093,4.243311363188872,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  07:00:00,-3.158333333333333,17.747033492758818,20.30938916346393,18.864892548497854,1.9746088415386683,0.925442436336492,1.8690754484935133,0.7714401241549789,1.9430429168657744,0.9510683815156735 
 01/08  08:00:00,-3.2583333333333335,21.4838444879461,22.00068436414684,22.000101753711744,1.8987761359669425,0.9364109550161922,1.5870356854015613,0.4702787120502318,1.7440020458206383,0.6552018823681994 
 01/08  09:00:00,-3.125,21.996032678215568,22.000794708145649,22.000691391270096,1.7687922897040245,0.6567514226717249,1.3598595383115413,0.3383467932682689,1.5953582793268193,0.4934733623334757 
 01/08  10:00:00,-2.591666666666667,22.002397253135098,22.00059293421336,22.000719369072156,1.467283412695459,0.3963862433104257,1.0921743024991336,0.25,1.3970215191239819,0.36452841409109495 
 01/08  11:00:00,-1.6583333333333333,22.002973375674345,22.00042723097545,22.000327514261245,1.1430862691247866,0.25194682789530839,1.0403235157994074,0.25,1.0278886034110875,0.25 
 01/08  12:00:00,-0.5583333333333334,22.0046799787663,22.000983817449908,22.000217779837258,1.1485771338016405,0.25,1.1133770843130824,0.25,0.9481838491156259,0.25 
 01/08  13:00:00,0.48333333333333336,22.006139367002509,22.001571913348248,22.000489250969577,1.208986440887576,0.25,1.1831074075779045,0.25,1.0511186611504313,0.25 
 01/08  14:00:00,1.3666666666666665,22.003557700693876,22.001035340638766,22.663686589877388,1.132588526148522,0.25,1.1450542203949664,0.25,0.10426102323426478,0.041666666666666667 
 01/08  15:00:00,1.8166666666666667,22.0042446704384,22.00144539670309,22.20328616931107,1.1639653876155405,0.25,1.1802076227868484,0.25,0.6942488843602043,0.16666666666666667 
 01/08  16:00:00,1.9000000000000002,22.00486862292092,22.00203493889106,22.001255211804563,1.183405531877819,0.25,1.196583157563537,0.25,1.145456868297154,0.25 
 01/08  17:00:00,1.7833333333333333,22.006953685777586,22.00270527817824,22.00219764644991,1.3016548579595567,0.26958812756015157,1.2450660611813934,0.2508243248588502,1.299478389631948,0.27341305870930668 
 01/08  18:00:00,1.5833333333333333,22.008894513837004,22.003475967572784,22.002976883483404,1.5806615523475296,0.3835840617186092,1.4254743738567584,0.30960596820674537,1.5569575243672345,0.3787192580723923 
 01/08  19:00:00,1.325,22.008098326073936,22.003540871662734,22.003040131750685,1.6787570376191923,0.43962355481505208,1.5006162421281746,0.34173527863387928,1.6344780794843768,0.4223208396500433 
 01/08  20:00:00,0.9666666666666667,22.00667025511633,22.003326003316187,22.002864840017016,1.7322890000050245,0.4784148070894834,1.5259945863593465,0.3556090126227704,1.6621596326049038,0.4428204791580294 
 01/08  21:00:00,0.5666666666666667,22.005360151834279,22.00306866682394,22.002637650176195,1.7555533583749139,0.5068370050231095,1.5352950830255703,0.36664182939273079,1.6690991091487664,0.45724331108158458 
 01/08  22:00:00,0.16666666666666667,22.004205249514937,22.00280407608516,22.00239453191276,1.7505553572445687,0.516379216400814,1.535993445271302,0.3745409763115947,1.6649408687622558,0.4657436655405196 
 01/08  23:00:00,-0.2916666666666667,9.844406598753374,13.406128194218672,13.218971999211414,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  24:00:00,-0.7916666666666666,5.88790049834816,9.016519409737255,8.966591523647866,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  01:00:00,-1.2916666666666668,3.2859605887064555,6.967299168870319,6.81567328018231,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  02:00:00,-1.7333333333333335,1.6096024457848373,6.131474909269727,5.842447172213027,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  03:00:00,-2.191666666666667,0.3115345087086106,5.601280631629488,5.196330198518893,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  04:00:00,-2.5749999999999999,-0.7991322767285068,5.292310053860242,4.777575232067993,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  05:00:00,-2.875,-1.663920626516991,5.083818614044572,4.497194337830952,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  06:00:00,-3.1749999999999995,-2.360292359702774,4.897729806315639,4.262500299201079,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  07:00:00,-3.358333333333333,17.308346684941424,20.278266557398316,18.75638313122762,1.9515869062834613,0.9222581224356906,1.845796618789735,0.7812975483058109,1.916690250219119,0.953946557572316 
 01/09  08:00:00,-3.4583333333333337,21.205365146030208,22.000572611567376,21.999959788018999,1.8776155142383775,0.9610172668083478,1.5630497307166325,0.4735511170393414,1.7203492111203192,0.6661449423976223 
 01/09  09:00:00,-3.2083333333333337,21.9922216345749,22.00077960409901,22.000637430172337,1.7593525896777254,0.6829618335863259,1.371131359815208,0.3529922237075946,1.562473696242445,0.4888340197237806 
 01/09  10:00:00,-2.183333333333333,22.002509913252028,22.000916087205515,22.00070671493876,1.6227766885225868,0.5025291847345441,1.225188488118032,0.2800259908554354,1.4191349748883078,0.37901931766543325 
 01/09  11:00:00,-0.49166666666666677,22.003370988934944,22.00092541793529,22.000578682642368,1.403997674516502,0.3448346107365905,1.1449047176664145,0.25,1.1576152984794138,0.2599793916109108 
 01/09  12:00:00,1.6416666666666667,22.00373285642957,22.000904469875168,22.00028139777383,1.1938677980974333,0.25137330999482496,1.1448467502519873,0.25,1.0214700618820483,0.25 
 01/09  13:00:00,3.766666666666667,22.004647015749183,22.001104850897347,22.000209345469775,1.2152463530747016,0.25,1.1951425414711484,0.25,0.9851585277609735,0.25 
 01/09  14:00:00,5.416666666666667,22.00347433629507,22.000997412172358,22.000110062914389,1.7792318140420307,0.25,1.7953692394187897,0.25,1.622864022625259,0.25 
 01/09  15:00:00,6.291666666666667,22.003255408779414,22.001270924719408,22.000441057682168,1.8977171575398962,0.25,1.932719563547954,0.25,1.8255472258636099,0.25 
 01/09  16:00:00,6.441666666666666,22.004253062079454,22.001819503759266,22.0012161355685,1.9394253589840996,0.25,1.9701802859404232,0.25,1.9168847083576164,0.25 
 01/09  17:00:00,6.341666666666666,22.005221766241609,22.002180038678046,22.001802951758937,1.9818810645898717,0.25,1.9997420684817815,0.25,1.9918803626628517,0.25 
 01/09  18:00:00,6.183333333333334,22.006683600794266,22.00267292304733,22.002293501204567,2.0600681398750018,0.25,2.048715319677656,0.25,2.061245307632648,0.2505995960101081 
 01/09  19:00:00,5.983333333333334,22.00648550067382,22.00278287315798,22.00237717289882,2.1345464383215626,0.2658273555000696,2.070812424729732,0.25,2.1230483972772524,0.2687557519704778 
 01/09  20:00:00,5.666666666666667,22.00539809081449,22.002659201751205,22.002263877959526,2.1802627248418755,0.2831009480762634,2.075512415950501,0.25,2.1451351192971019,0.27787375441099929 
 01/09  21:00:00,5.325,22.00443213514617,22.002513368152468,22.00212920897684,2.2101237293627205,0.29559716507585406,2.078616490521664,0.25,2.1596308509526009,0.2844045517966031 
 01/09  22:00:00,4.966666666666667,22.003640371825659,22.002368506657388,22.001995187148379,1.777532272183486,0.33319888532994809,1.596126851609747,0.2619324824594395,1.7227836677450713,0.31663767588706856 
 01/09  23:00:00,4.508333333333334,12.291760796251304,15.065545922766886,14.906176857376423,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  24:00:00,4.0666666666666659,9.294323984271275,11.1193081271931,11.191671574192183,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  01:00:00,3.6666666666666667,7.282541690022632,9.575047852689226,9.571198846321954,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  02:00:00,3.2666666666666677,5.887635006154226,8.97860818829953,8.819347115402067,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  03:00:00,2.866666666666667,4.785968715823709,8.674744919869234,8.375550577548932,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  04:00:00,2.525,3.9292490634098469,8.451699614996177,8.060071341702065,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  05:00:00,2.225,3.2495288884748487,8.27251356832217,7.8167110473757799,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  06:00:00,1.9833333333333335,2.692852731109955,8.129422014214182,7.633710503322554,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  07:00:00,1.8416666666666668,20.980648048301359,21.222231866124898,21.05270643761168,1.878789883867486,0.819458535105445,1.7397060555357438,0.5762689277758736,1.85828752912532,0.7520459097024697 
 01/10  08:00:00,1.8,21.993929073110694,22.000850535641434,22.000699630267577,1.8033527255616655,0.6529182240967066,1.4483310453641412,0.3631643985930629,1.6019965585878738,0.4723585398250702 
 01/10  09:00:00,2.033333333333333,22.001355180035174,22.000719623400646,22.000592500502465,1.5882009980637649,0.44940812938755889,1.2125540876687693,0.26390738652029457,1.392171629841245,0.3459732969861656 
 01/10  10:00:00,2.783333333333333,22.002639109628146,22.00074428642185,22.000609564722084,1.3619193862819972,0.3203232688700825,1.1408059743869899,0.25,1.2039244438386805,0.2649152690807633 
 01/10  11:00:00,4.075,22.003267971957198,22.0006794306214,22.000415715550294,1.1721673067270074,0.25,1.1109427394539949,0.25,1.0820407165254047,0.25 
 01/10  12:00:00,5.691666666666666,22.003348052623335,22.00064920145375,22.000128142920919,1.797698446161237,0.25,1.772863672345986,0.25,1.6780206664147067,0.25 
 01/10  13:00:00,7.2749999999999999,22.003224695349247,22.00083904442904,22.024944169801484,1.9368649143304247,0.25,1.944910511920847,0.25,1.2206907030013697,0.16666666666666667 
 01/10  14:00:00,8.483333333333333,22.001456347816754,22.000594241976385,22.91492687567425,1.9388796577860619,0.25,1.9882872895718136,0.25,0.0,0.0 
 01/10  15:00:00,9.133333333333333,22.00123613719825,22.00076607805109,22.38767949789816,1.9725994930004938,0.25,2.038258163680696,0.25,0.0,0.0 
 01/10  16:00:00,9.299999999999999,22.000418587432177,22.00062647711309,22.014207909430156,1.9587792986945989,0.25,2.037916492334984,0.25,0.9875224803547055,0.125 
 01/10  17:00:00,9.183333333333334,22.002095435645236,22.001139042274049,22.000744718897225,2.0091998230823226,0.25,2.0804719629324359,0.25,2.0461199104085519,0.25 
 01/10  18:00:00,8.983333333333333,22.004598778791875,22.001893606720274,22.001581328850308,2.1069532404866129,0.25,2.147642805231143,0.25,2.155271301685462,0.25 
 01/10  19:00:00,8.783333333333334,22.0052049612935,22.002132137485977,22.001823764764585,2.1562181545869829,0.25,2.1704655714961089,0.25,2.1926538977038265,0.25 
 01/10  20:00:00,8.466666666666667,22.004597863356254,22.002096741329628,22.001796092904955,2.163665542355148,0.25,2.160750843103635,0.25,2.1877052161696559,0.25 
 01/10  21:00:00,8.125,22.00390696729681,22.00202603412572,22.001724950681575,2.1564473384393119,0.25,2.144960576313284,0.25,2.173914981876297,0.25 
 01/10  22:00:00,7.708333333333333,22.003367222601015,22.001964598959945,22.001665707930515,2.1495244061287925,0.25,2.1286645862921818,0.25,2.1607134236844565,0.25 
 01/10  23:00:00,7.266666666666667,13.679595383491965,15.961135552820992,15.804742220594056,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  24:00:00,6.866666666666667,11.266477232845537,12.698602298099106,12.752845223697685,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  01:00:00,6.408333333333334,9.467961929179444,11.398119614257416,11.370504007049135,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  02:00:00,5.966666666666666,8.14475540182478,10.560583986324,10.45800242539619,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  03:00:00,5.566666666666666,7.162187505107187,10.001706892573104,9.858516217962892,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  04:00:00,5.2250000000000009,6.365139426800677,9.630928599336296,9.437552086564962,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  05:00:00,4.925,5.71659886890158,9.436793397651434,9.181818082407946,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  06:00:00,4.683333333333334,5.187299858307799,9.287299150439396,8.990182046963529,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  07:00:00,4.541666666666667,21.62346126115824,21.3831256562449,21.290089775768867,1.7929722964815079,0.7016306021470955,1.657366422328807,0.5032352178350179,1.7884060093553603,0.6464378481000298 
 01/11  08:00:00,4.5,22.000869069842137,22.000673579094426,22.000615762277467,1.7170715349597353,0.5530407824102602,1.299880373855138,0.29820211238059599,1.5260476210151793,0.4184903441692227 
 01/11  09:00:00,4.733333333333333,22.0008242344269,22.00037511404825,22.00048834001719,1.4909491892918645,0.38846028758518166,1.1090883815054205,0.25,1.36191844721393,0.32744644191928159 
 01/11  10:00:00,5.483333333333334,22.001216261809817,22.00043998900803,22.00043463491687,2.080938143173251,0.25,1.9647592626855873,0.25,2.028020298599573,0.25 
 01/11  11:00:00,6.833333333333333,22.001592535360318,22.000478136947746,22.000317715174885,2.022571615376595,0.25,1.965259832025857,0.25,1.9584080386546059,0.25 
 01/11  12:00:00,8.491666666666666,22.0016021797825,22.000410482495157,22.040186340581888,1.9936262542799555,0.25,1.9914001270529565,0.25,1.5984039195070315,0.20833333333333335 
 01/11  13:00:00,10.075000000000001,22.000708498253777,22.000117141587429,24.62840428659527,1.9637812331738945,0.25,2.005163042007117,0.25,0.43756358356253718,0.07291666666666667 
 01/11  14:00:00,11.283333333333332,22.001323581903397,22.0002768028409,25.681160933242955,2.010197737694948,0.25,2.077810316196838,0.25,0.6233171529982508,0.125 
 01/11  15:00:00,11.933333333333332,22.001799425104609,22.00028915313746,23.219756692666555,2.0657064212369105,0.25000000000000008,2.1437160170305704,0.25000000000000008,0.4541771094716565,0.05555555555555556 
 01/11  16:00:00,12.041666666666666,22.002784049446633,22.000712432128436,22.000340290429454,2.120214069931508,0.25,2.195450382650658,0.25,2.1138610967856334,0.25 
 01/11  17:00:00,11.824999999999998,22.003225938526115,22.000838924929196,22.000619024975057,2.1608485137125905,0.25,2.2165841414755778,0.25,2.1969887763144979,0.25 
 01/11  18:00:00,11.408333333333332,22.00319079796057,22.00088461727368,22.000721515335458,2.1811732854523568,0.25,2.2142115770756258,0.25,2.221375618803141,0.25 
 01/11  19:00:00,10.85,15.610200072460819,17.392025339522989,17.317581075776194,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  20:00:00,10.133333333333333,13.354459502467165,13.941094328638278,14.11791607231794,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  21:00:00,9.275,11.843222481325617,12.5447458230448,12.715580330651675,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  22:00:00,8.258333333333333,10.54256279110585,11.716628522215372,11.81138698797668,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  23:00:00,7.216666666666666,9.353074842774153,10.866784592773238,10.936558241892032,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  24:00:00,6.158333333333334,8.155913437633082,10.242537137380934,10.236237244247234,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  01:00:00,5.058333333333334,6.978195816114426,9.772181161301674,9.668412202921397,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  02:00:00,4.016666666666667,5.902494012787549,9.16985930764559,9.026547420859706,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  03:00:00,3.0749999999999999,4.849988715296417,8.558348271892048,8.37983191439082,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  04:00:00,2.233333333333334,3.8279511364538538,8.04162292356011,7.810916459627575,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  05:00:00,1.4916666666666665,2.8676014681686428,7.61888313288696,7.3268483156515888,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  06:00:00,0.9083333333333336,2.0120355978693236,7.239383295889842,6.89483643710443,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  07:00:00,0.5833333333333334,1.5900612592379216,7.032169435440445,6.629798121514871,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  08:00:00,0.3833333333333333,1.1492230582631423,6.897892445984159,6.4399162064042418,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  09:00:00,0.5333333333333333,1.3363080938429549,7.421586244245784,6.890028355636532,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  10:00:00,1.2833333333333335,3.0515817486606169,9.209100521510023,8.519647072388724,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  11:00:00,2.5166666666666668,7.5765072762120229,13.726311614199995,13.0945749764867,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  12:00:00,4.033333333333333,12.175812455351974,17.445921460909699,20.400853827720274,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  13:00:00,5.575,15.99058363470396,19.08925474379885,26.51955682111991,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  14:00:00,6.783333333333334,18.62126342446035,19.662125811942344,29.27981426144886,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  15:00:00,7.375,17.779184902587088,17.811180535514557,26.519534326892509,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  16:00:00,7.441666666666666,15.492434719179395,14.80238657208947,20.67525835283079,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  17:00:00,7.283333333333334,13.455153694839396,12.918621866957999,16.379337931339447,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  18:00:00,6.966666666666666,11.629473379695185,11.450050298063957,13.382777279138188,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  19:00:00,6.508333333333333,9.886583969126125,10.391221954164694,11.45454751051747,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  20:00:00,5.95,8.497375076020232,9.751020707745872,10.295558502998779,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  21:00:00,5.233333333333334,7.272865951932737,9.320868974605992,9.561178569665508,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  22:00:00,4.433333333333334,6.166760029831338,8.92002914709933,8.971428484116873,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  23:00:00,3.633333333333333,5.138016842730426,8.530453205864016,8.458000226691503,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  24:00:00,2.775,4.181129137512116,8.101717664526868,7.94798343498843,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  01:00:00,1.9333333333333334,3.2216372036352256,7.69366249777145,7.462973541401344,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  02:00:00,1.1333333333333334,2.2922720775981357,7.285165102312661,6.98867757445968,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  03:00:00,0.3333333333333333,1.4113994671585105,6.877586376598518,6.528626613079304,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  04:00:00,-0.2916666666666667,0.6055213243728447,6.442841596342671,6.0639365757456329,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  05:00:00,-0.7916666666666666,-0.10390795618077488,6.06560672417703,5.648014806256444,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  06:00:00,-1.2333333333333335,-0.7492931089483627,5.847812297870782,5.364860097235564,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  07:00:00,-1.5166666666666667,18.136609355845484,20.57170419394191,19.441759917511378,1.9072885105341715,0.9302682891888326,1.7899106398698813,0.7525801869128942,1.8644556884496917,0.9396469097966079 
 01/13  08:00:00,-1.6583333333333333,21.72608828476825,22.000532791929854,22.000228828879526,1.8142902671266253,0.9196416006992537,1.5025172311015867,0.4557638509371784,1.6576733747121893,0.6332413259389352 
 01/13  09:00:00,-1.4666666666666668,21.998959437077035,22.00064955398297,22.00052917414682,1.6850971487695735,0.6367732472407204,1.308088236057424,0.33774908181864068,1.4970122700745668,0.466920042674805 
 01/13  10:00:00,-0.6,22.002370179392228,22.000787232698817,22.000599140597904,1.5179055972112557,0.4511182381726166,1.1576005956769795,0.2653867205772516,1.3212237721033318,0.3445305969369088 
 01/13  11:00:00,0.8916666666666666,22.003044253039965,22.000763896144524,22.000439239993228,1.2509650190738995,0.2903896541575402,1.1039308971769762,0.25,1.0758261022386826,0.25 
